,Unnamed: 0,#Id,age,age_68L,age_68U,age_95L,age_95U,mass,mass_68L,mass_68U,mass_95L,mass_95U,logg,logg_68L,logg_68U,logg_95L,logg_95U,rad,rad_68L,rad_68U,rad_95L,rad_95U,logrho,logrho_68L,logrho_68U,logrho_95L,logrho_95U,mbol,mbol_68L,mbol_68U,mbol_95L,mbol_95U,Kepler,Kepler_68L,Kepler_68U,Kepler_95L,Kepler_95U,g,g_68L,g_68U,g_95L,g_95U,r,r_68L,r_68U,r_95L,r_95U,i,i_68L,i_68U,i_95L,i_95U,z,z_68L,z_68U,z_95L,z_95U,DDO51_finf,DDO51_finf_68L,DDO51_finf_68U,DDO51_finf_95L,DDO51_finf_95U,M_j,J_68L,J_68U,J_95L,J_95U,M_h,H_68L,H_68U,H_95L,H_95U,M_ks,Ks_68L,Ks_68U,Ks_95L,Ks_95U,W1,W1_68L,W1_68U,W1_95L,W1_95U,W2,W2_68L,W2_68U,W2_95L,W2_95U,W3,W3_68L,W3_68U,W3_95L,W3_95U,W4,W4_68L,W4_68U,W4_95L,W4_95U,Av,Av_68L,Av_68U,Av_95L,Av_95U,mu0,mu0_68L,mu0_68U,mu0_95L,mu0_95U,dist,dist_68L,dist_68U,dist_95L,dist_95U,nfil,fils,nmx,nmx_err,dnu,dnu_err,Teff,Teff_err,Glat,Glon,feh,feh_err,alpha,m_seismo,logAge,B,BDnu,Bnumax,Nseismo,S,SDnu,Snumax,Y,YDnu,Ynumax,e_BDnu,e_Bnumax,e_SDnu,e_Snumax,e_YDnu,e_Ynumax,Z,Aks,Ks,Aj,J,Ah,H,L,logL,logT,sig_M,est_type
358,,212505239,5.767,3.2757,10.8044,1.9333,18.8609,1.1316,0.9573,1.3302,0.8244,1.5537,2.6748,2.6626,2.6868,2.6512,2.698,7.9278,7.3522,8.5431,6.8784,9.1801,-2.6626,-2.6923,-2.6339,-2.7215,-2.61,1.0469,0.8481,1.2595,0.6615,1.4448,1.1427,0.9305,1.3741,0.7336,1.5752,1.881,1.6401,2.1505,1.425,2.3809,1.0752,0.8629,1.3063,0.6664,1.5075,0.8256,0.6218,1.0451,0.4318,1.2369,0.6917,0.4946,0.9022,0.3097,1.0865,1.6013,1.3602,1.8739,1.1465,2.1084,-0.3863,-0.5719,-0.1915,-0.7484,-0.019,-0.9268,-1.1004,-0.7476,-1.2664,-0.5892,-1.0067,-1.1786,-0.8306,-1.3434,-0.6742,-1.0435,-1.2146,-0.8682,-1.379,-0.7127,-0.9803,-1.1529,-0.8022,-1.3182,-0.6444,-1.0741,-1.245,-0.8989,-1.4085,-0.7436,-1.0847,-1.2552,-0.9103,-1.4186,-0.7553,0.4051,0.1695,0.6288,-0.0548,0.843,10.064,9.9298,10.194,9.7928,10.3209,1029.9199,968.1934,1093.4447,909.003,1159.2368,6,griJHKs,60.87,1.5484,5.969,0.2077,4614,100,47.473,325.731,-0.59,0.2,-99.9,1.4318989858,9.7609499514,1,5.969,60.87,3,1,6.02,58.55,1,6.08,61.3,0.084,1.26,0.91,7.87,0.19,0.9,0.7841333728,0.0461814,9.1034814,0.1142382,9.7919382,0.076969,9.214169,9.82319264349e+27,1.40928073201,3.66407759019,0.2460910807,RGB
359,,212508349,8.8953,4.4828,16.2418,2.4855,27.7063,1.0386,0.8713,1.2694,0.7511,1.5202,2.4883,2.4752,2.5014,2.463,2.5142,9.4202,8.6723,10.36,8.1024,11.2202,-2.9248,-2.9644,-2.8902,-2.9998,-2.8616,0.8275,0.5987,1.0196,0.33,1.1902,0.9748,0.7334,1.1732,0.4257,1.36,1.8093,1.5444,2.011,1.1989,2.2295,0.9066,0.6643,1.1065,0.3524,1.294,0.6256,0.3909,0.822,0.1012,1.0003,0.4669,0.2373,0.6605,-0.034,0.8318,1.5273,1.2591,1.7299,0.9096,1.9548,-0.6578,-0.8798,-0.4676,-1.1211,-0.3049,-1.2441,-1.4562,-1.0604,-1.6569,-0.9072,-1.3365,-1.5481,-1.1528,-1.746,-0.9999,-1.3777,-1.5893,-1.1939,-1.7859,-1.0414,-1.2995,-1.5103,-1.1172,-1.7072,-0.9651,-1.4073,-1.6183,-1.2242,-1.8097,-1.0724,-1.419,-1.6292,-1.2366,-1.8219,-1.0854,0.3111,0.1104,0.5168,-0.098,0.7351,8.8365,8.7033,8.975,8.5785,9.1131,585.1991,550.3751,623.7352,519.6444,664.6983,6,griJHKs,40.34,1.2192,4.356,0.1939,4501,100,47.768,324.83,-0.4,0.2,-99.9,1.415833302,9.9491605995,1,4.356,40.34,3,1,4.25,39.56,1,4.29,40.0,0.072,0.92,0.13,1.9,0.18,0.8,0.4592504748,0.0354654,7.5354654,0.0877302,8.2664302,0.059109,7.651509,1.25601037888e+28,1.51602129905,3.65330901294,0.280214649867,RGB
360,,212509108,18.17,8.4851,30.4928,3.7086,37.6483,0.7545,0.6535,0.9348,0.613,1.1853,2.8298,2.8184,2.8411,2.8077,2.8517,5.4256,5.0593,6.0187,4.8782,6.7539,-2.3453,-2.3886,-2.313,-2.4369,-2.2893,1.7149,1.4579,1.8866,1.1707,1.9693,1.7828,1.5171,1.9601,1.2207,2.0494,2.4064,2.1243,2.5977,1.812,2.7173,1.7254,1.4593,1.9028,1.1624,1.9902,1.4981,1.2385,1.6712,0.949,1.7542,1.3823,1.1282,1.5521,0.8442,1.6309,2.139,1.8607,2.3274,1.5529,2.4438,0.3507,0.1046,0.515,-0.1697,0.5886,-0.1519,-0.388,0.006,-0.6513,0.0806,-0.2202,-0.4548,-0.0631,-0.7167,0.011,-0.2538,-0.4874,-0.0973,-0.7479,-0.0221,-0.2195,-0.4535,-0.0625,-0.7149,0.0095,-0.2883,-0.5214,-0.1323,-0.7812,-0.0576,-0.3037,-0.5365,-0.1478,-0.796,-0.074,0.3242,0.1275,0.559,-0.0663,0.8151,10.9694,10.8585,11.1275,10.782,11.3123,1562.7051,1484.9314,1680.7243,1433.5268,1830.0076,5,grJHKs,84.34,2.118,8.591,0.5815,4883,100,48.393,322.137,-0.855,0.2,-99.9,0.9663810537,10.2593549273,1,8.591,84.34,3,1,8.36,83.72,1,8.46,85.0,0.115,1.81,0.3,3.87,0.57,1.1,1.1927902687,0.0369588,10.7861588,0.0914244,11.4115244,0.061598,10.879098,5.77137603331e+27,1.17830744253,3.68868672428,0.282343000622,RGB
361,,212509392,3.6155,1.5763,9.462,0.7371,24.3128,1.1447,0.8675,1.4915,0.6661,1.9331,2.2929,2.2737,2.3113,2.2548,2.3286,12.3877,10.8652,14.0348,9.6111,15.9257,-3.2387,-3.2913,-3.1842,-3.3469,-3.1343,-0.1526,-0.4504,0.2212,-0.7452,0.5231,-0.0895,-0.3937,0.3071,-0.6924,0.6162,0.485,0.1596,0.9217,-0.1538,1.2459,-0.1409,-0.4453,0.2571,-0.7438,0.5661,-0.3612,-0.659,0.0173,-0.9528,0.3207,-0.4713,-0.7645,-0.108,-1.0552,0.1909,0.2239,-0.0927,0.6468,-0.4002,0.9657,-1.4819,-1.768,-1.1416,-2.0535,-0.8502,-1.963,-2.2416,-1.6495,-2.5219,-1.3677,-2.0281,-2.3053,-1.7193,-2.5846,-1.4396,-2.0618,-2.3385,-1.7555,-2.6175,-1.477,-2.0492,-2.3269,-1.7407,-2.6069,-1.4606,-2.1013,-2.3776,-1.7969,-2.6564,-1.5191,-2.1207,-2.397,-1.8166,-2.6758,-1.5388,0.219,-0.1674,0.5467,-0.5517,0.8667,14.0436,13.8359,14.2437,13.5828,14.4336,6437.527,5850.3876,7058.8771,5206.7309,7704.0202,5,grJHKs,24.35,1.0565,3.156,0.223,5059,100,48.099,323.519,-1.248,0.2,-99.9,1.3465991752,9.5581683659,1,3.156,24.35,1,0,-99.9,-99.9,0,-99.9,-99.9,0.075,0.69,-99.9,-99.9,-99.9,-99.9,4.8071813411,0.024966,12.040466,0.061758,12.623458,0.04161,12.12221,3.46638666861e+28,1.95690507667,3.70406467941,0.414966601066,RC
362,,212509787,6.6217,3.9973,11.3862,2.5556,18.1523,1.0521,0.9124,1.2107,0.8044,1.3797,2.8347,2.8231,2.8464,2.8126,2.8573,6.3611,5.9724,6.7745,5.6467,7.1852,-2.4074,-2.4309,-2.3843,-2.454,-2.3632,1.4178,1.2433,1.6022,1.085,1.7579,1.4871,1.3023,1.687,1.1357,1.8542,2.1579,1.9466,2.3974,1.7557,2.5911,1.4229,1.2388,1.6215,1.0731,1.7883,1.1911,1.0148,1.3794,0.8555,1.5393,1.0726,0.9019,1.2522,0.748,1.406,1.886,1.6774,2.1239,1.4911,2.3208,0.0255,-0.1343,0.1899,-0.2796,0.3344,-0.486,-0.6344,-0.3356,-0.77,-0.2022,-0.558,-0.7044,-0.4102,-0.8396,-0.2785,-0.5917,-0.7374,-0.4447,-0.8712,-0.314,-0.5417,-0.6897,-0.3921,-0.8253,-0.2589,-0.6229,-0.7683,-0.4763,-0.9024,-0.3458,-0.6349,-0.7805,-0.4884,-0.9141,-0.3578,0.2696,0.0609,0.4666,-0.1292,0.6513,9.1783,9.0614,9.294,8.9517,9.4031,684.9515,649.0381,722.4442,617.0682,759.6496,6,griJHKs,86.54,2.0972,8.192,0.2166,4781,100,48.457,321.907,-0.631,0.2,-99.9,1.2233801234,9.8209695009,1,8.192,86.54,3,1,8.29,85.52,1,8.31,89.0,0.104,1.72,0.08,11.42,0.19,1.2,0.5384920271,0.0307344,8.6510344,0.0760272,9.2798272,0.051224,8.743524,7.2908195655e+27,1.27980442127,3.6795187437,0.208033170432,RGB
363,,212512682,13.5684,6.6584,26.8053,3.9921,36.4644,0.834,0.6821,1.005,0.6232,1.1728,2.37,2.3542,2.3865,2.3383,2.4031,9.7102,8.7912,10.5376,8.3828,11.2866,-3.0587,-3.0889,-3.0132,-3.1184,-2.982,0.6022,0.3092,0.8461,0.1571,0.9517,0.7078,0.3708,0.9603,0.2153,1.0733,1.4104,1.0252,1.6803,0.8456,1.8159,0.6496,0.3075,0.9026,0.154,1.0149,0.3936,0.0797,0.6412,-0.0699,0.7487,0.2552,-0.0363,0.4987,-0.1842,0.6036,1.1185,0.7421,1.3862,0.5699,1.5213,-0.8184,-1.0776,-0.5813,-1.2208,-0.4807,-1.3665,-1.5832,-1.1392,-1.7267,-1.0394,-1.4431,-1.6547,-1.2167,-1.7979,-1.1165,-1.4804,-1.6894,-1.2546,-1.8325,-1.1544,-1.4308,-1.6392,-1.2064,-1.786,-1.1082,-1.5163,-1.722,-1.2917,-1.8663,-1.1921,-1.53,-1.7341,-1.3061,-1.8794,-1.2068,0.0649,-0.2621,0.4052,-0.5065,0.7038,9.5522,9.3234,9.7983,9.2109,9.9076,813.6499,732.2962,911.293,695.3089,958.3532,5,grJHKs,29.78,1.2311,3.938,0.1966,4754,100,49.698,314.695,-0.753,0.2,-99.9,0.9256619362,10.1325286382,1,3.938,29.78,3,1,3.67,30.17,1,4.01,29.5,0.079,0.84,0.02,3.17,0.18,0.9,0.646319234,0.0073986,8.1164986,0.0183018,8.7521018,0.012331,8.198031,1.66084838849e+28,1.63735806033,3.67705917739,0.309889528703,RGB
364,,212512857,9.493,5.1125,17.0188,2.8149,28.4837,0.8836,0.7489,1.0499,0.6512,1.2492,2.6192,2.6057,2.6324,2.593,2.6454,7.4738,6.9364,8.0839,6.5164,8.7529,-2.6932,-2.7237,-2.6644,-2.7549,-2.6394,0.9934,0.7928,1.1846,0.5898,1.3458,1.0616,0.8549,1.2591,0.6462,1.4267,1.6638,1.4402,1.879,1.2145,2.0667,1.0077,0.8011,1.205,0.5928,1.3718,0.7816,0.5808,0.9734,0.3779,1.1353,0.6669,0.4706,0.8544,0.2722,1.0121,1.3965,1.1783,1.6065,0.9584,1.7893,-0.3571,-0.5457,-0.1771,-0.7366,-0.0266,-0.8527,-1.0326,-0.6814,-1.2149,-0.5382,-0.9197,-1.0983,-0.75,-1.2794,-0.6079,-0.9539,-1.1316,-0.7846,-1.3116,-0.643,-0.9293,-1.1086,-0.7582,-1.2905,-0.6149,-0.991,-1.1683,-0.822,-1.348,-0.6806,-1.0084,-1.1859,-0.8393,-1.3657,-0.6977,0.2657,0.0573,0.4754,-0.1438,0.6809,12.4223,12.2937,12.5517,12.1693,12.6826,3051.1871,2875.7158,3238.4974,2715.503,3439.6412,6,griJHKs,52.07,1.5241,5.836,0.1999,4941,100,50.138,310.27,-1.048,0.2,-99.9,1.0869668204,9.9774034809,1,5.836,52.07,3,1,5.87,51.72,1,5.87,51.9,0.087,1.23,0.11,2.42,0.18,0.9,2.3649370601,0.0302898,11.5328898,0.0749274,12.1401274,0.050483,11.620083,1.14809886857e+28,1.47700735985,3.69381485389,0.246365683487,RGB
365,,212515041,10.0196,5.2855,18.0456,2.8496,29.2149,0.8749,0.743,1.0484,0.6531,1.2637,2.7047,2.6934,2.716,2.6833,2.7266,6.7386,6.2372,7.3437,5.8875,8.0322,-2.5626,-2.5984,-2.5306,-2.6355,-2.5072,1.212,1.0021,1.4111,0.7957,1.568,1.2768,1.0604,1.483,0.849,1.6474,1.8792,1.6518,2.1055,1.4388,2.2955,1.2217,1.005,1.4275,0.7922,1.5906,0.998,0.7862,1.1978,0.5762,1.3549,0.8851,0.6771,1.0802,0.4703,1.2323,1.6136,1.3896,1.8347,1.177,2.0197,-0.1376,-0.3399,0.0489,-0.5445,0.1919,-0.6312,-0.8264,-0.4538,-1.0265,-0.3196,-0.6978,-0.8916,-0.5217,-1.0911,-0.3894,-0.7314,-0.9246,-0.5561,-1.1235,-0.424,-0.7043,-0.8969,-0.527,-1.0934,-0.3923,-0.7675,-0.9599,-0.5925,-1.1579,-0.4603,-0.7842,-0.9761,-0.6092,-1.1731,-0.4767,0.4063,0.1813,0.6318,-0.0295,0.8429,12.2059,12.0678,12.348,11.9433,12.4895,2761.6849,2591.5895,2948.5358,2447.1341,3147.0817,6,griJHKs,63.95,1.5865,6.481,0.3052,4758,100,47.978,324.587,-1.188,0.2,-99.9,1.2510729199,10.0008503841,1,6.481,63.95,3,1,6.48,63.92,1,6.27,64.4,0.095,1.37,0.21,3.25,0.29,0.8,2.0737105768,0.0463182,11.5544182,0.1145766,12.1828766,0.077197,11.651897,8.02553578751e+27,1.32150210659,3.6774244377,0.261858072245,RGB
366,,212515966,12.2329,5.938,23.5512,2.8497,34.6743,0.8201,0.6847,1.0085,0.6167,1.2506,2.4852,2.4692,2.501,2.4547,2.516,8.4021,7.7251,9.2625,7.348,10.2633,-2.8786,-2.9196,-2.8428,-2.9629,-2.8145,0.7933,0.5533,1.0024,0.3137,1.1294,0.8733,0.6258,1.0892,0.3798,1.223,1.4997,1.2371,1.7318,0.9865,1.8908,0.8197,0.5721,1.0355,0.3252,1.1675,0.5836,0.3415,0.7941,0.0986,0.9217,0.461,0.2234,0.6675,-0.0162,0.7909,1.2236,0.9653,1.4512,0.7159,1.6045,-0.5763,-0.8065,-0.3771,-1.0422,-0.2599,-1.0883,-1.3097,-0.8973,-1.5399,-0.7855,-1.1578,-1.3778,-0.9682,-1.6066,-0.8567,-1.1932,-1.4124,-1.0041,-1.6408,-0.8933,-1.1657,-1.3857,-0.9751,-1.6116,-0.8624,-1.2315,-1.45,-1.0428,-1.6773,-0.9321,-1.2486,-1.4672,-1.0598,-1.6937,-0.9491,0.4559,0.2144,0.7094,0.001,0.9489,11.7564,11.599,11.9217,11.4764,12.0832,2245.3627,2088.3562,2422.931,1973.7359,2609.9528,6,griJHKs,39.31,1.4469,4.437,0.261,4701,100,49.915,313.418,-1.256,0.2,-99.9,1.2990599685,10.0875294255,1,4.437,39.31,3,1,4.57,39.14,1,4.51,40.7,0.075,0.94,0.16,3.25,0.25,1.1,1.7416626834,0.0519726,10.6505726,0.1285638,11.3086638,0.086621,10.754721,1.18897747379e+28,1.4922016975,3.67219025119,0.290427546903,RGB
367,,212516570,17.7896,9.3069,28.5649,4.7007,36.5468,0.7413,0.6496,0.8893,0.6077,1.0779,2.3176,2.2989,2.3367,2.2814,2.3557,9.7093,9.1668,10.4928,8.845,11.4094,-3.111,-3.141,-3.0832,-3.1726,-3.0583,0.56,0.3591,0.6997,0.1525,0.7901,0.6584,0.4493,0.8035,0.2352,0.9018,1.3231,1.0954,1.4867,0.8689,1.6076,0.6047,0.3956,0.7491,0.1813,0.846,0.3536,0.1509,0.4943,-0.0585,0.5863,0.2196,0.0215,0.3575,-0.1836,0.446,1.0347,0.812,1.194,0.5892,1.3118,-0.8383,-1.0272,-0.7053,-1.2258,-0.6233,-1.3748,-1.5536,-1.2463,-1.7444,-1.1692,-1.4484,-1.6256,-1.3204,-1.8149,-1.2426,-1.4856,-1.6622,-1.3579,-1.8504,-1.28,-1.4516,-1.6306,-1.3234,-1.82,-1.2445,-1.5248,-1.7011,-1.3973,-1.8888,-1.3194,-1.5414,-1.7178,-1.414,-1.9057,-1.336,0.4243,0.2666,0.6036,0.1125,0.799,12.9218,12.828,13.0366,12.7533,13.1701,3840.1965,3677.8281,4048.7999,3553.5421,4305.3703,6,griJHKs,27.14,1.3314,3.553,0.1374,4641,100,48.667,321.609,-1.233,0.2,-99.9,1.0199020369,10.2501661831,1,3.553,27.14,3,1,3.49,27.83,1,3.53,26.0,0.067,0.75,0.13,2.34,0.12,1.1,2.9040604269,0.0483702,11.5217702,0.1196526,12.2031526,0.080617,11.627617,1.50820037259e+28,1.59548711464,3.66661156842,0.218595150907,RGB
368,,212517904,4.4724,2.5838,12.6852,1.5647,27.7314,1.1134,0.8275,1.3327,0.6688,1.5651,2.4438,2.4175,2.4683,2.3928,2.4909,10.2323,9.0486,10.9828,8.3274,11.7343,-2.999,-3.0327,-2.9646,-3.0581,-2.9376,0.3878,0.1382,0.7099,-0.0254,0.9316,0.4666,0.188,0.8048,0.0184,1.04,1.1156,0.7996,1.4845,0.612,1.7498,0.4095,0.1279,0.7478,-0.0415,0.9825,0.1722,-0.0887,0.4995,-0.2531,0.7252,0.0487,-0.1957,0.3671,-0.3565,0.586,0.8342,0.5281,1.1963,0.3466,1.4579,-0.9961,-1.2151,-0.6925,-1.3704,-0.486,-1.5131,-1.6994,-1.2272,-1.8491,-1.034,-1.5836,-1.7654,-1.3003,-1.9147,-1.1095,-1.6189,-1.7982,-1.3368,-1.9469,-1.1466,-1.5806,-1.7597,-1.2965,-1.9096,-1.1034,-1.6547,-1.8305,-1.3739,-1.9803,-1.1839,-1.6697,-1.845,-1.3891,-1.9938,-1.1989,0.3895,0.0449,0.6082,-0.2895,0.9496,11.5239,11.2362,11.6064,11.0019,11.7089,2017.3221,1766.9941,2095.4534,1586.2838,2196.7714,6,griJHKs,36.08,2.1891,4.177,0.1268,4827,100,48.222,323.815,-0.859,0.2,-99.9,1.3306077244,9.6505406388,1,4.177,36.08,3,1,4.25,34.18,1,4.18,37.7,0.078,0.89,0.07,2.67,0.1,2.0,1.5278449962,0.044403,9.984703,0.109839,10.637639,0.074005,10.084805,1.96016510827e+28,1.70932072521,3.68367729882,0.336615700763,RGB
369,,212517958,8.1879,4.1681,16.4849,2.1715,28.7631,0.9605,0.7915,1.1643,0.6796,1.4168,2.6084,2.592,2.6245,2.5765,2.64,7.8903,7.2513,8.5963,6.7754,9.386,-2.7277,-2.7599,-2.6967,-2.7938,-2.6693,0.9802,0.7595,1.2005,0.5346,1.3759,1.0619,0.831,1.2948,0.5958,1.4804,1.734,1.4821,1.9923,1.2237,2.2012,1.0017,0.7707,1.2344,0.5357,1.42,0.762,0.5381,0.9865,0.3111,1.1654,0.6364,0.4181,0.8544,0.1966,1.0281,1.4537,1.2053,1.7089,0.9522,1.9169,-0.417,-0.6254,-0.2099,-0.8373,-0.0449,-0.9408,-1.1382,-0.7461,-1.3393,-0.5906,-1.0132,-1.2088,-0.8203,-1.4083,-0.666,-1.0485,-1.2435,-0.8563,-1.4424,-0.7023,-1.0026,-1.1989,-0.8093,-1.3987,-0.6541,-1.0826,-1.277,-0.8911,-1.4751,-0.7374,-1.0963,-1.2902,-0.9048,-1.4882,-0.7516,0.4007,0.1566,0.6411,-0.0744,0.8724,9.0073,8.8631,9.1528,8.7102,9.2958,633.0763,592.4109,676.9501,552.1167,723.0492,6,griJHKs,51.63,1.831,5.621,0.1978,4829,100,48.897,320.589,-0.664,0.2,-99.9,1.1896802409,9.9131725299,1,5.621,51.63,3,1,5.66,51.31,1,5.73,54.0,0.082,1.18,0.29,1.97,0.18,1.4,0.5029928583,0.0456798,8.0397798,0.1129974,8.7032974,0.076133,8.142633,1.16748896197e+28,1.48428085411,3.6838572054,0.274717618656,RGB
370,,212518043,7.3269,2.8373,18.4817,1.3111,32.9722,0.9679,0.7492,1.2727,0.6388,1.6345,2.0688,2.0427,2.0949,2.0183,2.1182,14.7471,13.2283,16.5925,12.3301,18.5757,-3.5397,-3.5827,-3.4997,-3.6272,-3.4651,-0.2273,-0.5261,0.0527,-0.79,0.2265,-0.0983,-0.4129,0.1976,-0.6848,0.3836,0.6423,0.2985,0.964,0.0194,1.1779,-0.1544,-0.4694,0.142,-0.7425,0.3271,-0.4269,-0.7322,-0.1398,-1.0006,0.039,-0.5776,-0.8753,-0.2982,-1.14,-0.1246,0.3357,-0.0036,0.6538,-0.2812,0.8658,-1.6703,-1.9548,-1.4044,-2.2144,-1.2397,-2.2435,-2.5134,-1.993,-2.7658,-1.8359,-2.3241,-2.5915,-2.0759,-2.8433,-1.9195,-2.3637,-2.6302,-2.1165,-2.8815,-1.9604,-2.3124,-2.5814,-2.0624,-2.8311,-1.9056,-2.4019,-2.668,-2.1551,-2.9185,-1.9993,-2.4168,-2.6827,-2.1702,-2.9322,-2.0146,0.3122,-0.02,0.6531,-0.3064,0.9598,14.1796,13.9712,14.3918,13.7929,14.5874,6853.5286,6226.3689,7557.3166,5735.6758,8269.3779,6,griJHKs,15.4,0.9228,2.175,0.1065,4631,100,50.087,312.165,-0.837,0.2,-99.9,1.3226035844,9.8649202642,1,2.175,15.4,2,1,2.2,15.3,0,-99.9,-99.9,0.057,0.46,0.02,1.65,-99.9,-99.9,5.2741600465,0.0355908,11.8910908,0.0880404,12.5973404,0.059318,11.995418,3.44944563011e+28,1.95477737492,3.66567478099,0.364836949883,RC
371,,212518316,15.1525,8.0369,26.223,4.216,36.003,0.7827,0.6745,0.9363,0.6181,1.1235,2.5915,2.5758,2.6073,2.5615,2.6224,7.2692,6.8042,7.8702,6.5282,8.5424,-2.7101,-2.7404,-2.6828,-2.7719,-2.6595,1.1147,0.9113,1.2874,0.7044,1.3952,1.1932,0.9814,1.3733,0.7678,1.4886,1.8291,1.5976,2.0296,1.3685,2.1747,1.1375,0.9262,1.3173,0.7124,1.4308,0.9021,0.6969,1.0762,0.489,1.1844,0.78,0.5796,0.9494,0.376,1.0532,1.5533,1.327,1.7492,1.1021,1.8897,-0.26,-0.4516,-0.0987,-0.6479,-0.0026,-0.7735,-0.9557,-0.6212,-1.1434,-0.5308,-0.8433,-1.024,-0.6925,-1.2098,-0.6016,-0.8785,-1.0585,-0.7282,-1.244,-0.6374,-0.8455,-1.0269,-0.6932,-1.2131,-0.6015,-0.9151,-1.0945,-0.765,-1.2795,-0.6746,-0.9311,-1.1104,-0.7808,-1.2953,-0.6911,0.3868,0.1865,0.5969,0.0055,0.7981,12.022,11.9004,12.1618,11.8066,12.2954,2537.5096,2399.274,2706.1584,2297.8316,2877.9104,6,griJHKs,49.87,1.8374,5.657,0.2081,4758,100,47.733,325.874,-1.067,0.2,-99.9,1.0221213332,10.1804842927,1,5.657,49.87,3,1,5.7,51.43,1,5.62,50.2,0.085,1.19,0.05,3.26,0.19,1.4,1.9001990994,0.0440952,11.2227952,0.1090776,11.8710776,0.073492,11.321992,9.33916215894e+27,1.38733598716,3.6774244377,0.23535745155,RGB
372,,212519319,4.745,2.758,8.636,1.7281,15.1873,1.1243,0.948,1.3271,0.812,1.5378,2.5601,2.5469,2.573,2.5358,2.5854,9.0147,8.3351,9.7371,7.8035,10.4445,-2.8327,-2.8643,-2.802,-2.8945,-2.7801,0.6907,0.5069,0.887,0.3419,1.0645,0.7707,0.5806,0.9766,0.4113,1.1655,1.4451,1.2482,1.6682,1.0754,1.8811,0.7097,0.5189,0.916,0.3489,1.1049,0.4707,0.2838,0.6709,0.1163,0.8514,0.3457,0.1619,0.5411,-0.0034,0.7162,1.1624,0.9669,1.3831,0.7949,1.5942,-0.7076,-0.8871,-0.52,-1.0491,-0.3556,-1.2308,-1.4042,-1.0521,-1.562,-0.899,-1.3032,-1.476,-1.1257,-1.6326,-0.9745,-1.3385,-1.5105,-1.1613,-1.667,-1.0111,-1.2908,-1.4622,-1.1136,-1.6177,-0.9613,-1.3722,-1.5437,-1.1958,-1.6997,-1.0458,-1.3853,-1.5565,-1.2094,-1.7117,-1.0592,0.3655,0.1473,0.5762,-0.0661,0.7706,9.728,9.5833,9.8642,9.4605,9.9872,882.2513,825.3736,939.3886,780.0257,994.1344,6,griJHKs,46.94,1.3528,4.807,0.1942,4610,100,48.643,322.028,-0.991,0.2,-99.9,1.5591092992,9.6762362168,1,4.807,46.94,3,1,4.8,46.62,1,4.76,48.4,0.073,1.01,0.17,3.49,0.18,0.9,0.6877258802,0.041667,8.466467,0.103071,9.123471,0.069445,8.566645,1.26573616197e+28,1.51937125893,3.66370092539,0.247721799606,RGB
373,,212521191,14.3445,6.7541,26.4944,3.1125,36.3449,0.7967,0.6731,0.986,0.6161,1.2337,2.8027,2.791,2.8143,2.7797,2.8254,5.7505,5.3038,6.3693,5.0694,7.0936,-2.3969,-2.4392,-2.3624,-2.4839,-2.3368,1.5623,1.307,1.7655,1.0385,1.8764,1.6268,1.363,1.8366,1.0874,1.9529,2.2355,1.9545,2.4611,1.6613,2.6034,1.5707,1.3067,1.7805,1.0308,1.8956,1.3468,1.0896,1.5512,0.82,1.6617,1.2339,0.982,1.4341,0.7179,1.541,1.9705,1.6942,2.1923,1.4064,2.3298,0.2092,-0.034,0.4021,-0.2898,0.5032,-0.286,-0.519,-0.1015,-0.7647,-0.0033,-0.3529,-0.5844,-0.1698,-0.8283,-0.0722,-0.3863,-0.6169,-0.2038,-0.86,-0.1063,-0.3564,-0.5876,-0.1727,-0.8313,-0.0753,-0.4215,-0.6512,-0.2394,-0.8936,-0.1418,-0.4376,-0.6672,-0.2555,-0.9092,-0.1581,0.3141,0.085,0.5627,-0.122,0.8048,10.3995,10.257,10.575,10.1579,10.7438,1202.0008,1125.6491,1303.1838,1075.4411,1408.5388,6,griJHKs,79.21,2.0248,8.078,0.4517,4915,100,48.828,321.318,-0.926,0.2,-99.9,1.0341947631,10.1566854148,1,8.078,79.21,3,1,8.18,80.11,1,8.13,80.1,0.102,1.7,0.23,2.81,0.44,1.1,0.9297760841,0.0358074,10.0824074,0.0885762,10.6972762,0.059679,10.173179,6.65491072566e+27,1.24017030477,3.69152352217,0.295157347867,RGB
